"text","retweet","favorite","date","sentiment","post_id","user_id"
"ohne sichere grenzen gibt es keine sicherheit im land. wie wichtig ist euch ein effektiver grenzschutz für deutschland?",1,1,2024-11-23,"negative",6273,2402
"der habeck? keine ahnung aber im wirtschaftsministerium gibt es mit sicherheit auch duschen.",0,0,2024-11-23,"neutral",6274,3272
"ich bin für den schlauen kopf habeck als kanzler. der beste wirtschaftsminister aller zeiten wird mit sicherheit der beste kanzler aller zeiten und wird den bisher besten kanzler aller zeiten, olaf scholz, bei weitem übertreffen!",0,3,2024-11-23,"positive",6275,4838
"frau merkel ist als grüne mit sicherheit nicht die moralische instanz, der ich hier folgen würde.",0,0,2024-11-23,"negative",6276,4839
"man will nicht, es ist offensichtlich! diese migrationspolitik ist vorsatz, absicht, teil einer agenda. wie nennt man politiker, die die energieversorgung der wirtschaft zerstören, die innere sicherheit aushöhlen und wissentlich die bürger täglichem mord und totschlag aussetzen?",0,2,2024-11-23,"negative",6277,4840
"na herr röntgen, wer hat denn diese scheinumfrage, die sie hier benutzen, um ihre widerwärtige kriegstreiberei zu stützen, gefälscht? freiheit und sicherheit gibt es nur im frieden! und genau diesen frieden versuchen sie permanent im sinne der waffenindustrie zu verhindern!",0,16,2024-11-23,"negative",6278,4841
"butter ist bei uns aber auch teuer. müssen wir jetzt unser geld in sicherheit bringen?",0,5,2024-11-23,"negative",6279,4666
"was er sagtgenau das gegenteil. sagt er wirtschafthoch, geht es bergab. ist er gegen migranten, überschwemmen uns diese. sagt er preise werden nicht steigen, werden sie explodieren. sagt er neutralität, arbeitet er an der abschaffung. und kickl steht für sicherheit, nicht gegen.",1,6,2024-11-23,"neutral",6280,199
"bringschuld eines staates ist es, seinen bürgern frieden und sicherheit zu geben.",0,2,2024-11-23,"neutral",6281,2383
"die sicherheit unseres landes geht vor!!!",0,0,2024-11-23,"positive",6282,4842
"dass die tagesschau zum thema sicherheit keinen besseren sachverständigen als diesen walliser advokaten findet, ist bemerkenswert.",0,1,2024-11-23,"positive",6283,4843
"da stellt sich dann aber die frage nach der sicherheit. gerade richtung osten. die reaktoren in belgien oder frankreich sind auch für pannen bekannt. ersatz ist teuer und dauert. selbst neue reaktoren sind anfällig, siehe finnland. es spricht in europa nicht mehr viel für ak.",0,0,2024-11-23,"negative",6284,4844
"er wird mit sicherheit ein fahrverbot auf dem gebiet der bundesrepublik erhalten. ein deutsches gericht kann aber nicht über eine fahrerlaubnis, einen verwaltungsakt, einer ausländischen behörde bestimmen. er kann dann halt außerhalb deutschlands besoffen fahren.",0,2,2024-11-23,"negative",6285,4845
"das hat mit sicherheit mehr qualität.",0,0,2024-11-23,"positive",6286,1005
"massive steigerung der inneren sicherheit aufstockung polizei und staatsanwaltschaft",0,2,2024-11-23,"positive",6287,4846
"die politiker die für weitere unterstützung der ukraine sind wie herr roth sind doch die ersten wenn es so weit ist die sich ins ausland in sicherheit bringen .",0,0,2024-11-23,"positive",6288,4847
"die ampel hat richtig scheiße gebaut!wirtschaft an die wand gefahren, innere sicherheit abgeschafft und die illegale immigration nicht begrenzt. jetzt wo trump wieder hat ist werft ihr hin! wer eine dieser 3 parteien wählt muss die letzten 3 jahre in einer höhle gelebt haben!",0,0,2024-11-23,"negative",6289,4848
"ich gehöre dann auch dazu. wir sind mit sicherheit die mehrheit.",0,0,2024-11-23,"positive",6290,2204
"das foto ist aber mit sicherheit nicht am kitkat aufgenommen.",0,0,2024-11-23,"neutral",6291,4849
"ja die kassen sind eben pleite...und jetzt kommen auch noch steigende arbeitslosenzahlen durch steigende insolvenzen. in spätestens einem halben jahr werden die banken berichten über verluste durch kreditausfälle das system bricht. bringen sie vorher ihr geld in sicherheit.",0,1,2024-11-23,"negative",6292,4587
"mit sicherheit haben wir keine bringschuld. sicherlich hat aber die deutschlandabwrackerin merkel eine bringschuld den deutschen gegenüber.",0,0,2024-11-23,"negative",6293,4850
"deutschland ist leider kaputt! usa schadet deutschland! ukraine schadet deutschland! russland schadet deutschland! israel schadet deutschland! china schadet deutschland! eu schadet deutschland! deutschland redet nur über die sicherheit krieg, statt frieden fördern",0,1,2024-11-23,"negative",6294,4851
"dass dieser kriminelle abschaum,mit sicherheit nicht aus biowestlern besteht,braucht man wirklich nicht zu erwähnen.",0,0,2024-11-23,"negative",6295,4852
"dabei ist das ein sehr leichter test! im übrigen hat frau metsola jedes recht, sich zu äußern. es geht hier um die sicherheit europas. und sie sollten von ihrem recht gebrauch machen, sich der stimme zu enthalten.",2,35,2024-11-23,"neutral",6296,4853
"so weit ich informiert bin, hat höcke nie die erschießung von menschen in erwägung gezogen. du kannst mir aber mit sicherheit belege liefern die das gegenteil zweifelsfrei beweisen oder? oder bleibt beim örr blabla",0,0,2024-11-23,"negative",6297,4197
"mit sicherheit net und das da fakt aber typisch wesis.",0,0,2024-11-23,"negative",6298,4854
"ja, gut mehr geld soll genau durch effizienz erwirtschaftet werden. größere einheiten könnten flexibeler planen, dem personal mehr sicherheit im der planung geben. ausserdem brauchen auch die häuser mehr geld, und weniger häuser bedeutet mehr für die anderen",0,0,2024-11-23,"neutral",6299,1382
"ist das mama ?? mit sicherheit ein leuchtendes beispiel für sicherheit.",0,2,2024-11-23,"neutral",6300,4855
"zensur jetzt es geht um die öffentliche sicherheit. an alle eu bürger. vpn nutzen",0,0,2024-11-23,"neutral",6301,4856
"das für jeden durchschnittlich gebildeten leicht als satire zu erkennende schwachkopfmeme erlebt mit sicherheit als beleidigung keine 2. juristische instanz...im übrigen entspricht schwachkopf exakt der wirtschaftspolitischen performence von habeck",0,0,2024-11-23,"negative",6302,4857
"wir erhalten die sicherheit des weiter so. darin dürfen wir uns einrichten.",0,1,2024-11-23,"positive",6303,4858
"vielleicht zur sicherheit, weil das doch sehr gebastelt aussieht.",0,0,2024-11-23,"negative",6304,2590
"was nützen embargo, wenn wie z.b. deutschland jede menge öl vondurch russland importiert. kann man überhaupt politiker wie scholz noch vertrauen? sicherheit ist anscheinend nicht erste priorität. putin ist der lachende gewinner. es ist zum kotzen!!!",0,0,2024-11-23,"negative",6305,4859
"why isnt company non profit??",0,1,2024-11-23,"negative",6306,581
"naja falsch ist die aussage ja nicht. das wäre mit sicherheit ein richtungswechsel. und zwar endgültig ins aus. schwarze null kombiniert mit lohnkürzungen. dann fällt man auch endgültig hinter die balkanstaaten zurück.",0,0,2024-11-23,"negative",6307,4860
"aus sicht vom flexkarli stimmt das ja auch er glaubt mit überheblicher sicherheit, dass er der österreichische überdrüberkanschler ist und kickl gefährdet seine pläne.",1,8,2024-11-23,"negative",6308,4861
"so witzig wenn ich irgendwo sehe dass jemand ens schreibt, dann ist das mit sicherheit ein afdfan. die nutzen diese wörter viel häufiger als alle, die ich sonst so mitbekomme.",0,0,2024-11-23,"negative",6309,4862
"die sicherheit europas ist keine innenpolitische frage. und eine ablehnung der tauruslieferung aus persönlicher überzeugung ist nichtmal ein politische entscheidung.",0,0,2024-11-23,"neutral",6310,4863
"ein richter der kriminelle migranten, linksextremisten immer zu milde bestraft aber mit aller brutalität gegen andersdenkende, regimekritiker vorgeht ist mit sicherheit nicht politisch neutral!",0,0,2024-11-23,"negative",6311,4304
"kinn und mund geben bereits 99 sicherheit. so eine partie hätte vielleicht eine bodybuilderin.",0,0,2024-11-23,"neutral",6312,4711
"du meinst frieden, freiheit, sicherheit und demokratie wie im irak oder afghanistan?",0,3,2024-11-23,"neutral",6313,4864
"ichekelt mich an, das man so hinterfotzig ist und nicht den schneid als politiker hat sich dagegen zu wehren. ihr redet über die sicherheit von juden in deutschland und würdet eiskalt den präsidenten israels an seine arabischen feinde ausliefern. tiefer kann man nicht fallen.",0,0,2024-11-23,"negative",6314,4865
"nein, dem ist leider nicht so. und das werden sie nach der wahl unter merz mit sicherheit erfahren . die cdu gibt es nicht mehr",1,10,2024-11-23,"negative",6315,4866
"der staat nimmt mir soviel geld das ich mit sicherheit nicht spende!",0,2,2024-11-23,"negative",6316,4867
"",0,0,2024-11-23,"neutral",6317,581
"wer aber die sicherheit des volkes aufgibt um forciert vielfalt einzuführen, welche zur mehr gewalt, kriminalität und einem überlaufenen sozialsystem der begeht nicht nur verrat am volk, sondern auch an sich selbst und an der menschheit als solche.",0,0,2024-11-23,"negative",6318,4868
"aber es ist im sinne des landes, dass rotgrün die inhalte diktiert und die union im gegenzug ein paar posten bekommt? ich verabscheue v.a. die außenpolitik der afd. aber was bietet die union an abseits des wahlkampfes? freiheit, sicherheit, wohlstand suche ich da vergebens.",0,0,2024-11-23,"negative",6319,4869
"leider hätten sie nun die möglichkeit, die grenzen zu schützen, nach dem ampelaus. und tuen es nicht. die brandmauer ist wichtiger als die sicherheit.",0,6,2024-11-23,"negative",6320,2819
"deckung",0,0,2024-11-23,"neutral",6321,167
"dude!!",0,0,2024-11-23,"positive",6322,581
"vielleicht, vielleicht auch nicht. schwierig mit solcher sicherheit zu sprechen.",0,3,2024-11-23,"negative",6323,4870
"jeder ma einer zna kennt das! konsequente pat.sicherheit gern,immer aber auch an die mitpatienten denken,denen fehlt nämlich die pfk weil sie soziale probleme anderer lösen soll nachts! also wohin jetzt mit der person???",0,4,2024-11-23,"negative",6324,4871
"hmm... wie war das mit dem terror von wien? wer war da innenminister und zuständig für die innere sicherheit?",0,2,2024-11-23,"negative",6325,4872
"klimaschutz, weil alles andere davon abhängt bzw damit verbunden ist. demokratie erhalten, gerechtigkeit fördern, frieden und freiheit, auch wohlstand und sicherheit nichts davon kann bestehen bleiben oder halbwegs stabile erdsysteme. denn nichts ist geeigneter, für unruhegt",1,4,2024-11-23,"neutral",6326,4873
"sicherheit geht vor.",0,1,2024-11-23,"positive",6327,4874
"wir kämpfen für eine gesellschaft in der innere sicherheit auch schutz und sicherheit vor altersarmut und kinderarmut heißt...!, sagt auf unsere landesparteitag.",4,16,2024-11-23,"neutral",6328,4875
"welche bringschuld? wo lebt die denn, auf dem mars oder auf dem jupiter? ach nein, in ihrer kommunistenblase und dem willen deutschland zu zerstören. gibt ja immer noch so naive, die glauben merkel wollte etwas gutes für deutschland. mit 100 sicherheit nein.",0,0,2024-11-23,"negative",6329,4876
"jedoch ist es nicht lohnenswert freiheit für vermeintliche sicherheit aufzugeben. wer dies tut verdient beides nicht.",0,0,2024-11-23,"negative",6330,4868
"wir sitzen alle in lauwarmen töpfen und glauben, wir seien in sicherheit. die demokratie verschwindet. und wir erkennen, dass die henker die temperatur der deutschen töpfe langsam erhöhen.",2,8,2024-11-23,"negative",6331,4877
"saw them at wembley... left after 20 mins, absolute shite..",0,0,2024-11-23,"negative",6332,581
"und friedrich merz, der all das mit initiiert hat, wird genauso weitermachen. weitere 4 jahre voller angst um die innere sicherheit. messermorde, vergewaltigungen und ausnutzung unseres sozialsystems! deshalbnichtcdu sondern deshalbafd!",3,30,2024-11-23,"negative",6333,1322
"frauenrechte sind menschenrechte jede 3.frau in deutschland erlebt mindestens einmal in ihrem leben physische oder sexualisierte gewalt. im jahr 2023 wurden 360 mädchen und frauen aufgrund ihres geschlechts getötet. frauen brauchen schutz und sicherheit. taggegengewaltanfrauen",89,307,2024-11-23,"negative",6334,4878
"der falsche kanzlerkandidat. was olaf scholz stoisch, regelrecht stereotyp besonnenheit nennt, ist maßgeblich für den eskalationskurs putins verantwortlich. was scholz sicherheit nennt, ist eine gefahr für den zusammenhalt und die sicherheit europas. der alleingang des gt 2",0,0,2024-11-23,"negative",6335,187
"fantastic band... finsbury park..",0,0,2024-11-23,"positive",6336,581
"wahlen2025",0,1,2024-11-23,"neutral",6337,167
"es gibt keinerlei unterschiede zwischen den altparteien! alle haben die gleichen auftraggeber und die gleichen ziele und das ist mit sicherheit nicht das wohlergehen deutschlands und der deutschen! fakt ist auch das es mit merz noch schlimmer wird!",0,0,2024-11-23,"negative",6338,4304
"ich bin da eher anderer ansicht, aber seis drum! denke dich morgens im bett zu sehen ist mit sicherheit ein schöner anblick!",0,2,2024-11-23,"positive",6339,4879
"gib ihnen zeit, auch sie werden geläutert ..... mit sicherheit",0,1,2024-11-23,"neutral",6340,4880
"lindner ist schuld. und merz, der hat pascha gesagt. und das fehlende tempolimit. und trump. und musk. in deutschland läuft sonst alles super, im bund, in den ländern, in der wirtschaft, innere sicherheit und migration, alles ist toll, wären da nicht diese doofen störfaktoren!",0,3,2024-11-23,"negative",6341,4881
"wenn unsere steuerbillionen bei einer schuldenbremse anders verteilt werden würde. okay. wird es aber nicht. mit sicherheit nicht. da kenne ich nur eine partei, die es nicht tun würde. und mir dieser partei will niemand koalieren.",0,0,2024-11-23,"negative",6342,4882
"saw live at hammersmith absolutely stunning night... totally underestimated and ultra talented..",0,14,2024-11-23,"positive",6343,581
"das ist mit sicherheit nicht der r8chtige weg zu einer konstruktiven versöhnung und weiterentwicklung als paar.",0,0,2024-11-23,"negative",6344,4883
"er hat niemals aufgegeben und an seine vision geglaubt. hat sich mit menschen umgeben die diese teilten und hart gekämpft. dies aber auch von seinen mitarbeitern ebenso eingefordert. mit sicherheit kein einfacher chef, aber der erfolg gibt ihm recht.",0,0,2024-11-23,"neutral",6345,4884
"sie werden mit sicherheit was negatives finden. vermute irgendwas mit ungerecht oder so.",0,0,2024-11-23,"negative",6346,4722
"nächste stufe wird sein. krieg eskalieren lassen damit die innere sicherheit gar nicht mehr gegeben ist und alle abgelenkt sind, dann werden die neuen deutschen bürger einen aufstand veranstalten der die christlichen ausrottet. eckhardt freut sich ja also passt.",0,1,2024-11-23,"negative",6347,4885
"die stimmung in de ist schlecht. innovation findet im ausland statt, insolvenzen steigen. die menschen haben angst um ihren arbeitsplatz, ihren wohlstand, ihre soziale stellung. eine regierung muss sicherheit geben. besonders zuversicht blieb scholz den menschen schuldig.lvv24",1,10,2024-11-23,"negative",6348,4886
"dann packen sie ihr gepäck, wenn sie haben packen sie ihre söhne ein und ziehen sie an die front der ukraine für freiheit und sicherheit? wer krieg befürwortet sollte auch kämpfen. dann habe ich den größten respekt vor ihnen, ich verabscheue krieg und schaue zu.",0,0,2024-11-23,"negative",6349,4887
"1 stunde an der grenze stehen für die sicherheit der eigenen kinder stört niemanden, ganz im gegenteil ich warte gerne",0,0,2024-11-23,"positive",6350,4651
"den garanten für frieden, freiheit, sicherheit und demokratie rausschmeißen. das kann nur der plan von jemanden sein der all das nicht möchte. wie kann man so scharf auf das russische gegenmodell sein. ich verstehe es nicht.",0,2,2024-11-23,"negative",6351,4888
"all das fiel den heutigen kommentatoren während all der jahre bis 2021 nicht auf?",0,0,2024-11-23,"negative",6352,167
"deutlich???, aber mit sicherheit nicht wegen ihm",0,0,2024-11-23,"neutral",6353,4889
"nein, tun wir nicht. wir wissen genau wen wir wählen. die wendehalsfdp mit sicherheit nicht. sie haben keine ahnung von der automobilindustrie.",0,0,2024-11-23,"negative",6354,3712
"bless her cotton socks...",0,0,2024-11-23,"positive",6355,581
"mit sicherheit nicht, das sagt doch schon viel über seinen charakter aus.",0,0,2024-11-23,"negative",6356,3105
"mit sicherheit! dieses oder ein anderes ist zweitrangig.",0,0,2024-11-23,"neutral",6357,4890
"mit sicherheit",0,1,2024-11-23,"neutral",6358,4891
"russland hat ukraine sicherheit versprochen. wie russland sich daran hält sieht man gerade.",0,1,2024-11-23,"positive",6359,4892
"für die antwort brauchen wir jemanden wie sie mit exklusiver ortskenntnis",0,1,2024-11-23,"neutral",6360,167
"wo sie mit sicherheit ihren inneren frieden finden werden.",0,0,2024-11-23,"positive",6361,2181
"die beste sicherheit ist die gefühlte.",0,1,2024-11-23,"neutral",6362,4893
"ja, trotzdem wage ich zu fragen , welche sicherheit?",0,0,2024-11-23,"neutral",6363,4894
"nur so gibt es sicherheit. schade um deutschland.",0,0,2024-11-23,"negative",6364,165
"hattmannsdorfer wäre mit sicherheit der bessere schwarze",0,2,2024-11-23,"neutral",6365,4895
"donnerstag alarmposten im schwerpunkt. was macht der? wie sieht der aus, was hat der an ausrüstung? er ist das auge der gruppe. während z.b 10 soldaten schlafen, liegen 2 im alarmposten und überwachen das vorfeld. in kombination mit der streife bringt das etwas sicherheit",0,53,2024-11-23,"neutral",6366,4896
"es steht frau metsola sehr wohl zu, taurus einzufordern. es geht um die sicherheit europas und nicht befindlichkeiten eines scholz oder der wünsche der bewahrer russischer interessen durch das bsw. gerade weil putin zuletzt mit der oreschnikrakete immer weiter eskaliert gt 2",2,35,2024-11-23,"negative",6367,187
"welch eine bahnbrechende erkenntnis, dass ohne frauen kein staat zu machen ist. das verändert alles. die brd braucht geschlechtsunabhängig deutliche wenden bei wirtschaft, energie, migration, sicherheit im innern. schnell. sehr schnell und eben deutlich.",0,0,2024-11-23,"negative",6368,4610
"es ist ein dissens in einer existentiellen frage und ja, deswegen muss man eine koalition beenden und die öffentlichkeit über die gründe informieren, es geht hier um unsere sicherheit und unser leben, es gibt nichts, was wichtiger wären",0,0,2024-11-23,"negative",6369,1781
"na dann reden sie doch einfach mal mit puntin wenn sie das nächste mal im kreml hofieren sind. sofern sie anschließend einen vorschlag präsentieren können der die souveränität der ukraine berücksichtigt hören ihnen mit sicherheit auch gruppierungen zu die das bisher nicht taten.",0,0,2024-11-23,"negative",6370,4897
"60 der wähler brauchen noch vier weitere jahre abgaben und steuererhöhungen, inflation, terrorismus, überfremdung, verfall der inneren sicherheit und wohnungsnot gegen sich selbst.",0,0,2024-11-23,"negative",6371,4898
"mit sicherheit ihren inneren frieden finden werden!",0,0,2024-11-23,"positive",6372,2181
"mit sicherheit ihren inneren frieden finden werden.",0,0,2024-11-23,"neutral",6373,2181
"sicherheit, infrastruktur, bildung werden ständig als gründe für die hohe besteuerung genannt und diese werden ja auch gezielt unterfinanziert, damit die bürger den mangel vor augen haben, obwohl diese einen bruchteil der kosten ausmachen.",0,0,2024-11-23,"negative",6374,3543
"1 einziger jüd. staat auf der welt, verletzt mehr gesetze als alle anderen staaten gemeinsam. es geht nicht um sicherheit ,sondern immer noch um die endlösung. dieser minilandstreifen in blau soll mit amp verstand handeln.",0,5,2024-11-23,"negative",6375,4899
"dumm nur das in deutschland auch keiner mehr sicherheit lebt, wenn deutschland einen militärischen konflikt mit russland eingeht.",0,0,2024-11-23,"negative",6376,3255
"sie wissen das putin mit sicherheit nach der ukraine weiterhin kriege in europa führt aber wenn herr merz ein ultimatum stellt wissen alle das putin blufft. ja was denn nun? ist europa in gefahr?",0,0,2024-11-23,"negative",6377,4900
"leider überwiegende teil, aber ja gibt mit sicherheit auch welche die hart genervt sind von diesem verhalten.",0,0,2024-11-23,"negative",6378,4901
"wie dämlich muss man sein diesen kriegsverbrecher und massenmörder immer noch zu trauen! das erpresst die ganze welt mit seinen raketen! jede rakete die wir aufstellen ist für uns die sicherheit das dieser irre weiß das russland zur wüste wird wenn er eine rakete auf abschießt",0,6,2024-11-23,"negative",6379,4902
"aber auch noch dem krieg war es ganz simpel ohne jede sicherheit über die kfw kredite aus marschallplan zu bekommen, hat mein vater mir erzählt. das war einfach notwendig, um menschen zu finden, die etwas unternehmen und das land wieder aufzubauen. inzwischen ist alles",0,1,2024-11-23,"neutral",6380,4903
"finden das toll, koalitionvertrag ist rdy. man setzt die sicherheit europas aufs spiel",0,0,2024-11-23,"positive",6381,4904
"wie gut, dass wir beim euro sicherheit haben, denn da kennen wir die kursentwicklung viel besserähn öh",0,3,2024-11-23,"positive",6382,4905
"natürlich. die haben ihre posten in sicherheit gebracht. warum soll man da also seine wahlverspechen noch halten ?",0,2,2024-11-23,"negative",6383,4906
"die nato ist kein instrument für die sicherheit europas. jeanluc addor, svp, tagesschau 22.11.24 über jahrzehnte haben wir sicherheitspolitisch davon profitiert, dass wir von natostaaten umgeben sind. neu soll sicherheit entstehen, indem wir putin in den arsch kriechen.",8,70,2024-11-23,"negative",6384,4907
"ich bewundere dich, dass du diese entscheidung gefällt hast und durchziehst. manchmal wünschte ich mir, dass ich den gleichen mut hätte, klebe dann aber in aller bequemlichkeit an der gewohn und sicherheit. toi toi toi.",0,8,2024-11-23,"positive",6385,4908
"die hat sich mit sicherheit schon einen oligarchen in der ukraine klar gemacht. erst die kohle in die ukraine pumpen und dann irgendwann folgen.",0,0,2024-11-23,"neutral",6386,4909
"ich sehe eine bringschuld der migranten gegenüber den deutschen vorfahren. denn die deutschen vorfahren haben das land hier aufgebaut, wo die migranten jetzt in sicherheit und wohlstand leben.",0,2,2024-11-23,"negative",6387,4910
"es ist schon erstaunlich was sich mansche ausländische politiker einbilden, dass sie gerade mal bestimmen wollen was andere länder zu tun haben ohne rücksicht auf deren eigene sicherheit.",0,11,2024-11-23,"negative",6388,1723
"stimmt amerika sichert uns schon seid jahrhunderten unsere sicherheit d ja",0,0,2024-11-23,"positive",6389,62
"olaf und spd wollen also einen wahlkampf auf kosten der sicherheit der ukraine führen? währenddessen versuche ich erneut meine oma von der flucht zu überzeugen. denn es sieht nicht gut aus und ich will nicht, dass sie bis zur massenflucht wartet. wird hässlich in deutschland.",7,42,2024-11-23,"negative",6390,874
"eine atmosphäre der geborgenheit, meditation, sicherheit die richtigen klänge und schönheit. die wärme des universums auf unseren geist. unser geist kann heilig sein. nicht durch aufopferung, in sehr vielen facetten, mut, intelligenz, geschick, wolllust, gemeinschaftssinn",0,0,2024-11-23,"neutral",6391,4911
"man schaue sich diese ganzen antidemokraten an, wie sie gegen den frieden und die freiheit und sicherheit auf die straße gehen",0,0,2024-11-23,"negative",6392,2986
"das wurde aber eben von beginn an von d. seriösen kritikern bemängelt, dass die epidemiologische erfassung nie state of the art war... kann man da dann solche aussagen dennoch mit sicherheit treffen?",0,2,2024-11-23,"negative",6393,4912
"weil es so schön ist, die blamage von merkel bringschuld wer ist gast bei uns? 6 millionen, die mit voller härte auf unser sozialsystem getroffen sind. unser gesundheitswesen am ende. bezahlbarer wohnraum? innere sicherheit?",4,11,2024-11-23,"negative",6394,4913
"ok, ich werde mit sicherheit einem herrn habeck, der mit seiner energiepolitik m.e. physikalische gesetze ignoriert, durch eine einladung eine bühne bieten! demokratisch zu diskutieren setzt aber für mich auch eine gewisse argumentative beweglichkeit voraus. diese beweglichkeit",0,0,2024-11-23,"negative",6395,4914
"scholz ist lächerlich und für deutschlands sicherheit gefährlich. putin schießt mit einer testrakete in richtung westen und anstatt darauf angemessen zu reagieren, passiert nichts!",0,5,2024-11-23,"negative",6396,4915
"ja weil putin versteht genau diese sprache! denn wenn er angst haben muß das die eigene bevölkerung putscht, weil dann keiner mehr bis moskau in sicherheit lebt könnte sich für putin viel in ruzzland ändern!",0,4,2024-11-23,"negative",6397,4916
"sicherheit schnorrt ihr, unser steuergeld schnorrt ihr etc. nicht einmal eine eigene sprache besitzt ihr",0,0,2024-11-23,"negative",6398,4917
"im welcher form hat der ukraine krieg die sicherheit russlands erhöht? russland hat 750.000 tote und verletzte soldaten. die nato ist in schweden und in finnland. russland hat 120.000 km2 ukrainisches land erobert. bei einem friedersvertrag muss die rest ukraine in die nato.",1,1,2024-11-23,"negative",6399,1193
"der verbrenner ist ein auslauf modell . e mobilität durch effizient, sicherheit usw das bessere . und tesla s fsd wird die biggest disruption . mark my words",0,0,2024-11-23,"neutral",6400,198
"ich verstehe nur nicht wie so vielen menschen umwelt, klima, sicherheit amp wohlstand so am a... vorbei geht. wir haben echt einen bildungsnotstand",0,0,2024-11-23,"negative",6401,4918
"mit sicherheit nicht dieser deutsche.",0,0,2024-11-23,"negative",6402,4919
"siehe melnyk und konsorten. sie schicken ihre eigenen kinder in sicherheit und zwingen andere in den krieg.",0,36,2024-11-23,"negative",6403,4920
"die auslastung dieser dienstposition im 24h dienst wird die brandmeisterinnen mit sicherheit an die belastungsgrenze und darüber hinaus führen. gibts im einzugsbereich keine hiorg, mit der man so ein projekt umsetzen könnte? die sind ja manchmal etwas rettungsdienstaffiner",0,6,2024-11-23,"negative",6404,4921
"mit den grünen zu regieren erachte ich als vollkommen inakzeptabel, wenn einem die sicherheit deutschlands etwas wert ist.",15,281,2024-11-23,"negative",6405,3563
"mal ist die freiheit und sicherheit in euopa in gefahr, dann hingegen machen sich die selben figuren über ihn lustig und verächtlich. eure propganda ist inkonsistent.",0,0,2024-11-23,"negative",6406,4922
"blödsinn, die bürger wünschen sich einen staat der seine arbeit macht, ohne das wir als volk etwas davon mitbekommen. keine übergriffigen gesetze die in unser privatleben eingreifen. und vor allem ein staat der sicherheit garantieren kann.",0,0,2024-11-23,"negative",6407,4923
"müssen auch an unser eigenes land und sicherheit denken, nicht immer nur für andere länder! und wer diesen post bis hierhin gelesen hat, der weiß, wen ich wählen werde! bundeskanzler scholz bringt ruhe und sicherheit! darauf weiß ich, kann ich trauen!",0,0,2024-11-23,"positive",6408,4924
"eigentlich ganz einfach. wird das festgestellt bekommt die familie keinerlei geldleistungen mehr vom staat. nur noch sachleistungen. das wird mit sicherheit dieses problem recht zuverlässig lösen!",0,0,2024-11-23,"positive",6409,4925
"stimmt, wir haben die wahl. ihr habt uns ärmer gemacht. es geht nicht nur um energie. explodierende sozialabgaben, versteckte steuererhöhungen, schlechte sicherheit. noch mehr beispiele? ihr könnt es nicht.",0,2,2024-11-23,"negative",6410,4926
"klingt ja fast super,aber bleiben wir mal ehrlich,von denen die das geld nehmen und in ihre heimat zurück gehen kommen mit sicherheit 80 zurück nach deutschland. warum, ganz einfach,es gibt geld, essen und unterkunft, herz was will man mehr und arbeiten musst auch nicht. irre!!!",0,0,2024-11-23,"negative",6411,4927
"niemand braucht einen starken staat der ist genau das problem das einzige wo ein staat stark sein sollte ist rechtsetzung rechtsprechung und innere und äußere sicherheit",0,0,2024-11-23,"negative",6412,4928
"die fdp hat die ampel riskiert, aber die spd ziert sich nicht, die sicherheit dieses landes zu riskieren. alles für den wahlkampf.",0,1,2024-11-23,"negative",6413,4929
"ich liebe mein land und sehe wie immer mehr kultur , lebensqualität und sicherheit zerstört wird. darum.",0,0,2024-11-23,"positive",6414,960
"dabei wäre es doch so einfach für die spd. pistorius ist der beliebteste politiker in de. warum? nicht, weil er der realität aus dem wege geht, sondern die realität klar benennt und weiß, welche maßnahmen für die sicherheit in de und europa getroffen werden müssen.",0,1,2024-11-23,"negative",6415,4930
"das man sich mit dem russen verbündet hätte. also das wärs. die vorteil liste sich mit dem feind zu verbünden, um ihn nicht mehr zum feind sondern zum verbündeten zu machen sorgt für sicherheit und frieden.",0,0,2024-11-23,"negative",6416,2276
"100 sicherheit gibt es nun mal nicht.",0,0,2024-11-23,"negative",6417,1368
"nein. hallo? diese bande schadet mir und meiner familie effektiv. nicht böse worte oder was auch immer für einen schwachsinn sie da gerad von sich geben. effektiv. sie schadet meiner sicherheit, noch viel schlimmer der sicherheit meiner lieben, sie schadet meinen finanzen, sie",0,0,2024-11-23,"negative",6418,4761
"und da habe ich noch nicht die eliminierung regierungskritischer israelis durch die hamas erwähnt, denn diese linken gutmenschen der völkerverständigung in ihren kibbuzim waren der netanjahutruppe mit sicherheit ein dorn im auge.",0,0,2024-11-23,"negative",6419,4931
"die wissen, was sie an trump haben. trump bietet sicherheit. trump sorgt dafür, dass die kryptowährung besser wird. trump wird das land ordentlich aufräumen und stabiler machen.",0,4,2024-11-23,"positive",6420,2184
"also den 3. wk zu provozieren sorgt für mehr sicherheit?",0,2,2024-11-23,"neutral",6421,4932
"bleiben die fragen wer repariert? und wie kann man reparaturbedürftigkeit von vorneherein vermeiden? soziale sicherheit, bildung, schutz der rechte und bedürfnisse der kinder dürften drei zentrale voraussetzungen dazu sein, die der staat irgendwie sicherstellen muss.",2,9,2024-11-23,"negative",6422,4933
"danke dass wir seit 2015 dank ihrer partei ein sicherheitskonzept auf deutschen weihnachtsmärkten brauchen. ich weiß dass sie von 2016 bis 2020 manager wahren aber scheinbar stört sie das mit der sicherheit deutscher bürger ja nicht.",0,0,2024-11-23,"positive",6423,4934
